gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,602255,Sexuality,158,0.00026234734456334944,0.12967027480932303,point estimate
women,602255,Socioeconomic Status/Spending/Poverty,1225,0.002034022133481665,0.23863776355499844,point estimate
women,602255,Testimony re Gender-Based Violence ,1932,0.0032079434790910823,0.2920617318749699,point estimate
women,602255,Women’s Non-Domestic Work,1086,0.0018032228873151738,0.23153636188286678,point estimate
men,1072164,Characterization,12607,0.011758462324793596,0.40539361946580293,bootstrap 1
men,1072164,Clothing/Makeup/Appearance ,1238,0.0011546740983655486,0.2045980465868273,bootstrap 1
men,1072164,Drugs and Addiction,6542,0.006101678474561728,0.3572096501048349,bootstrap 1
men,1072164,Emotions,634,0.0005913274461742793,0.15864322231252354,bootstrap 1
men,1072164,Explicit Reference to Defendant’s Gender ,1331,0.00124141455971288,0.2018514402036752,bootstrap 1
men,1072164,Figurative/Metaphorical Language,2064,0.0019250786260310922,0.24935930034090206,bootstrap 1
men,1072164,Gender and Gender Roles,7427,0.0069271118970605245,0.35338731050930355,bootstrap 1
men,1072164,Immigration,2193,0.0020453960401580354,0.2490845604733121,bootstrap 1
men,1072164,Intimate Partner Relationships,1043,0.0009727989374759831,0.19163976770908578,bootstrap 1
men,1072164,Mental Health/Mental Disability,7287,0.006796534858473144,0.36120674983102424,bootstrap 1
men,1072164,Parenting Language,13174,0.012287299331072485,0.38793450594107926,bootstrap 1
men,1072164,Racial Tropes,4172,0.0038911957499039324,0.31848225105276345,bootstrap 1
men,1072164,Religion ,1230,0.0011472125533034125,0.2064108084308504,bootstrap 1
men,1072164,Sexual Language,4010,0.0037400994623956784,0.29634555730649276,bootstrap 1
men,1072164,Sexuality,142,0.0001324424248529143,0.09147793053921449,bootstrap 1
men,1072164,Socioeconomic Status/Spending/Poverty,3056,0.002850310213735958,0.2815512075048739,bootstrap 1
men,1072164,Testimony re Gender-Based Violence ,3043,0.0028381852030099873,0.27412127666286606,bootstrap 1
men,1072164,Women’s Non-Domestic Work,2554,0.002382098261086923,0.26719460950379975,bootstrap 1
women,603928,Characterization,7815,0.01294028427229736,0.4252786214813456,bootstrap 1
women,603928,Clothing/Makeup/Appearance ,801,0.0013263170444158905,0.21927819437958213,bootstrap 1
women,603928,Drugs and Addiction,2203,0.003647785828774291,0.27619333198323814,bootstrap 1
women,603928,Emotions,598,0.000990184260375409,0.2052889216087444,bootstrap 1
women,603928,Explicit Reference to Defendant’s Gender ,1402,0.0023214687843584004,0.276029093565012,bootstrap 1
women,603928,Figurative/Metaphorical Language,797,0.001319693738326423,0.20646094588406536,bootstrap 1
women,603928,Gender and Gender Roles,4750,0.007865175981242797,0.37655556591395617,bootstrap 1
women,603928,Immigration,1220,0.0020201083572876236,0.24754002806791098,bootstrap 1
women,603928,Intimate Partner Relationships,759,0.0012567723304764806,0.21782232898296108,bootstrap 1
women,603928,Mental Health/Mental Disability,3328,0.005510590666437058,0.3252453971229889,bootstrap 1
women,603928,Parenting Language,12929,0.02140818110768171,0.5120590861498999,bootstrap 1
women,603928,Racial Tropes,940,0.0015564769310248904,0.2014257729549091,bootstrap 1
women,603928,Religion ,665,0.0011011246373739915,0.20222215282188885,bootstrap 1
women,603928,Sexual Language,2631,0.0043564795803473265,0.3198340417888754,bootstrap 1
women,603928,Sexuality,154,0.00025499728444450335,0.12693183169420738,bootstrap 1
women,603928,Socioeconomic Status/Spending/Poverty,1261,0.002087997244704667,0.24097738671814029,bootstrap 1
women,603928,Testimony re Gender-Based Violence ,1868,0.003093083943781378,0.2861661319743718,bootstrap 1
women,603928,Women’s Non-Domestic Work,974,0.001612775032785365,0.2198541925972856,bootstrap 1
men,1073424,Characterization,12793,0.011917937366781439,0.4082334741806543,bootstrap 2
men,1073424,Clothing/Makeup/Appearance ,1417,0.001320074825977433,0.21548051300852336,bootstrap 2
men,1073424,Drugs and Addiction,6230,0.0058038575623425605,0.34951246326402513,bootstrap 2
men,1073424,Emotions,763,0.0007108095216801562,0.17001329099618,bootstrap 2
men,1073424,Explicit Reference to Defendant’s Gender ,1436,0.0013377751941450909,0.20998124350255626,bootstrap 2
men,1073424,Figurative/Metaphorical Language,1894,0.0017644472268181072,0.24214155596405693,bootstrap 2
men,1073424,Gender and Gender Roles,7705,0.0071779650911475805,0.3573723932062863,bootstrap 2
men,1073424,Immigration,2195,0.0020448583225267927,0.24767744782304374,bootstrap 2
men,1073424,Intimate Partner Relationships,1018,0.0009483670944566173,0.18843753217251952,bootstrap 2
men,1073424,Mental Health/Mental Disability,8084,0.007531040856176124,0.3719485676692254,bootstrap 2
men,1073424,Parenting Language,13473,0.012551424227518669,0.3917293827892397,bootstrap 2
men,1073424,Racial Tropes,3919,0.0036509338341605925,0.3112425555815482,bootstrap 2
men,1073424,Religion ,1094,0.0010191685671272488,0.19586602760495483,bootstrap 2
men,1073424,Sexual Language,3605,0.003358411960231931,0.28266729727160733,bootstrap 2
men,1073424,Sexuality,122,0.0001136549956028559,0.08580445615304585,bootstrap 2
men,1073424,Socioeconomic Status/Spending/Poverty,3044,0.002835785300123716,0.28055778069185355,bootstrap 2
men,1073424,Testimony re Gender-Based Violence ,2896,0.0026979087480809073,0.26815961358928664,bootstrap 2
men,1073424,Women’s Non-Domestic Work,2223,0.002070943075615973,0.25377097469526805,bootstrap 2
women,603256,Characterization,7617,0.012626480300237379,0.42019339004486717,bootstrap 2
women,603256,Clothing/Makeup/Appearance ,816,0.0013526595674141658,0.21812376261229308,bootstrap 2
women,603256,Drugs and Addiction,2388,0.003958518439932632,0.28864938086126585,bootstrap 2
women,603256,Emotions,665,0.0011023512406010052,0.21172212947064853,bootstrap 2
women,603256,Explicit Reference to Defendant’s Gender ,1265,0.0020969538636996564,0.26289563274166206,bootstrap 2
women,603256,Figurative/Metaphorical Language,744,0.0012333072526423275,0.20244200724881067,bootstrap 2
women,603256,Gender and Gender Roles,4825,0.007998262760751655,0.37724037103621655,bootstrap 2
women,603256,Immigration,1325,0.0021964141260095217,0.25669178277446675,bootstrap 2
women,603256,Intimate Partner Relationships,831,0.001377524632991632,0.2271061298072713,bootstrap 2
women,603256,Mental Health/Mental Disability,3612,0.005987507791053881,0.33164880330340707,bootstrap 2
women,603256,Parenting Language,12724,0.021092206293845398,0.5078092986818679,bootstrap 2
women,603256,Racial Tropes,966,0.0016013102231888286,0.20612692742103755,bootstrap 2
women,603256,Religion ,725,0.0012018115029108704,0.21269353199850372,bootstrap 2
women,603256,Sexual Language,2828,0.004687893696871643,0.3339623127624062,bootstrap 2
women,603256,Sexuality,146,0.0002420199716206718,0.12521062434287214,bootstrap 2
women,603256,Socioeconomic Status/Spending/Poverty,1297,0.0021499993369315847,0.24428950358533644,bootstrap 2
women,603256,Testimony re Gender-Based Violence ,1932,0.0032026204463776573,0.29216788650828956,bootstrap 2
women,603256,Women’s Non-Domestic Work,963,0.0015963372100733354,0.22280256457358816,bootstrap 2
men,1074458,Characterization,12766,0.011881339242669327,0.4087922424206678,bootstrap 3
men,1074458,Clothing/Makeup/Appearance ,1595,0.0014844693789799136,0.22563156297346298,bootstrap 3
men,1074458,Drugs and Addiction,6757,0.0062887520964058155,0.35733380191260716,bootstrap 3
men,1074458,Emotions,691,0.0006431149472571287,0.16160148832867163,bootstrap 3
men,1074458,Explicit Reference to Defendant’s Gender ,1338,0.0012452790150941219,0.202500663999284,bootstrap 3
men,1074458,Figurative/Metaphorical Language,2026,0.0018856018569362414,0.24743071077609732,bootstrap 3
men,1074458,Gender and Gender Roles,7590,0.007064026699973382,0.35566668978664795,bootstrap 3
men,1074458,Immigration,2141,0.0019926325645115957,0.2460849760423027,bootstrap 3
men,1074458,Intimate Partner Relationships,1116,0.001038663214383438,0.19606158430703577,bootstrap 3
men,1074458,Mental Health/Mental Disability,7461,0.006943966167127984,0.36227667526165974,bootstrap 3
men,1074458,Parenting Language,12745,0.011861794504764262,0.3816641106636052,bootstrap 3
men,1074458,Racial Tropes,3989,0.0037125695001572886,0.3115544899629846,bootstrap 3
men,1074458,Religion ,1200,0.0011168421660036967,0.20429443785655363,bootstrap 3
men,1074458,Sexual Language,3883,0.003613915108826962,0.2911391175853965,bootstrap 3
men,1074458,Sexuality,88,8.19017588402711e-05,0.07399904966949492,bootstrap 3
men,1074458,Socioeconomic Status/Spending/Poverty,3118,0.002901928227999605,0.2809394494809619,bootstrap 3
men,1074458,Testimony re Gender-Based Violence ,3011,0.0028023431348642757,0.27077405703310853,bootstrap 3
men,1074458,Women’s Non-Domestic Work,2502,0.0023286159161177078,0.26184383154355817,bootstrap 3
women,604066,Characterization,7440,0.012316534948167916,0.4162116376268813,bootstrap 3
women,604066,Clothing/Makeup/Appearance ,814,0.001347534872017296,0.21497315803140313,bootstrap 3
women,604066,Drugs and Addiction,2614,0.004327341714315985,0.2964165568090771,bootstrap 3
women,604066,Emotions,745,0.001233308943062513,0.22378810296691592,bootstrap 3
women,604066,Explicit Reference to Defendant’s Gender ,1373,0.0022729304413756112,0.2735811617243286,bootstrap 3
women,604066,Figurative/Metaphorical Language,797,0.001319392251840031,0.20697389315458628,bootstrap 3
women,604066,Gender and Gender Roles,4782,0.007916353511040183,0.3765126886982315,bootstrap 3
women,604066,Immigration,1259,0.002084209341363361,0.2516762053761685,bootstrap 3
women,604066,Intimate Partner Relationships,802,0.001327669493068638,0.2216665287772977,bootstrap 3
women,604066,Mental Health/Mental Disability,3541,0.00586194223809981,0.3328567302676534,bootstrap 3
women,604066,Parenting Language,13271,0.02196945366896995,0.5194165150388019,bootstrap 3
women,604066,Racial Tropes,1091,0.00180609403608215,0.21730358813549627,bootstrap 3
women,604066,Religion ,662,0.001095906738667629,0.20237060974563967,bootstrap 3
women,604066,Sexual Language,2786,0.004612078812580083,0.3288970271809735,bootstrap 3
women,604066,Sexuality,148,0.0002450063403667811,0.12798768679799746,bootstrap 3
women,604066,Socioeconomic Status/Spending/Poverty,1467,0.0024285425764734316,0.25700540351998835,bootstrap 3
women,604066,Testimony re Gender-Based Violence ,2060,0.003410223386186278,0.2987017798426645,bootstrap 3
women,604066,Women’s Non-Domestic Work,1207,0.001998126032585843,0.24255199753348441,bootstrap 3
men,1075359,Characterization,12885,0.011982045065880326,0.4074620987159209,bootstrap 4
men,1075359,Clothing/Makeup/Appearance ,1417,0.0013176994845442312,0.2164407728749227,bootstrap 4
men,1075359,Drugs and Addiction,7040,0.006546650932386301,0.3632362039695328,bootstrap 4
men,1075359,Emotions,697,0.0006481556391865415,0.165136745507549,bootstrap 4
men,1075359,Explicit Reference to Defendant’s Gender ,1292,0.0012014592336140766,0.20024465141383993,bootstrap 4
men,1075359,Figurative/Metaphorical Language,2020,0.0018784424550312966,0.24676524240441133,bootstrap 4
men,1075359,Gender and Gender Roles,7431,0.006910250437295823,0.3536796654245017,bootstrap 4
men,1075359,Immigration,2123,0.001974224421797744,0.24537231272651674,bootstrap 4
men,1075359,Intimate Partner Relationships,1150,0.0010694103085574214,0.19946487718652234,bootstrap 4
men,1075359,Mental Health/Mental Disability,8577,0.00797594105782348,0.3796328625020306,bootstrap 4
men,1075359,Parenting Language,13101,0.012182908219487632,0.38460775438230904,bootstrap 4
men,1075359,Racial Tropes,4026,0.003743866001958416,0.3147723386565798,bootstrap 4
men,1075359,Religion ,1052,0.0009782779518281801,0.194177309197263,bootstrap 4
men,1075359,Sexual Language,3916,0.00364157458113988,0.2938806910015287,bootstrap 4
men,1075359,Sexuality,152,0.00014134814513106785,0.09536142248585625,bootstrap 4
men,1075359,Socioeconomic Status/Spending/Poverty,3153,0.002932044089462217,0.28265901842996227,bootstrap 4
men,1075359,Testimony re Gender-Based Violence ,2973,0.002764658128122794,0.2715764524438357,bootstrap 4
men,1075359,Women’s Non-Domestic Work,2295,0.0021341710070776365,0.2558756370102761,bootstrap 4
women,604472,Characterization,7924,0.01310896120912135,0.4261925782458386,bootstrap 4
women,604472,Clothing/Makeup/Appearance ,750,0.0012407522598234491,0.21002617616069133,bootstrap 4
women,604472,Drugs and Addiction,2498,0.004132532193385301,0.28859423989419003,bootstrap 4
women,604472,Emotions,585,0.0009677867626622904,0.20178733662624562,bootstrap 4
women,604472,Explicit Reference to Defendant’s Gender ,1318,0.0021804153045964078,0.269759045291219,bootstrap 4
women,604472,Figurative/Metaphorical Language,818,0.0013532471313807753,0.20944673660042304,bootstrap 4
women,604472,Gender and Gender Roles,4666,0.007719133392448285,0.3738070349894668,bootstrap 4
women,604472,Immigration,1247,0.002062957423999788,0.2508259286331339,bootstrap 4
women,604472,Intimate Partner Relationships,739,0.0012225545600127053,0.2132693158541152,bootstrap 4
women,604472,Mental Health/Mental Disability,3567,0.005901017747720325,0.32653992756241673,bootstrap 4
women,604472,Parenting Language,13473,0.022288873595468443,0.5202194798953984,bootstrap 4
women,604472,Racial Tropes,901,0.0014905570481345703,0.19861439137370307,bootstrap 4
women,604472,Religion ,642,0.0010620839344088725,0.20232370324162044,bootstrap 4
women,604472,Sexual Language,2579,0.004266533437446234,0.31810026043169487,bootstrap 4
women,604472,Sexuality,124,0.00020513770695747695,0.1148815832397431,bootstrap 4
women,604472,Socioeconomic Status/Spending/Poverty,1413,0.0023375772575073782,0.25238328271705485,bootstrap 4
women,604472,Testimony re Gender-Based Violence ,1853,0.0030654852499371354,0.2859703512442323,bootstrap 4
women,604472,Women’s Non-Domestic Work,1020,0.0016874230733598908,0.22752353184024957,bootstrap 4
men,1073932,Characterization,12799,0.011917886793577246,0.4062652294921082,bootstrap 5
men,1073932,Clothing/Makeup/Appearance ,1431,0.0013324866006413814,0.21582541085871482,bootstrap 5
men,1073932,Drugs and Addiction,6609,0.006154020924974766,0.35605393853412093,bootstrap 5
men,1073932,Emotions,669,0.0006229444694822392,0.1600884759665726,bootstrap 5
men,1073932,Explicit Reference to Defendant’s Gender ,1352,0.0012589251460986357,0.20309632229766808,bootstrap 5
men,1073932,Figurative/Metaphorical Language,2043,0.0019023550839345508,0.24806209443990038,bootstrap 5
men,1073932,Gender and Gender Roles,7353,0.006846802218389991,0.34980056152148753,bootstrap 5
men,1073932,Immigration,2243,0.0020885866144225145,0.25054285908560436,bootstrap 5
men,1073932,Intimate Partner Relationships,1073,0.0009991321610679262,0.19312841297980182,bootstrap 5
men,1073932,Mental Health/Mental Disability,7587,0.007064693109060909,0.3627667169704124,bootstrap 5
men,1073932,Parenting Language,12862,0.011976549725680956,0.3832481439441874,bootstrap 5
men,1073932,Racial Tropes,4194,0.0039052751943326022,0.3182904535733386,bootstrap 5
men,1073932,Religion ,1076,0.0010019256340252456,0.19477992354349905,bootstrap 5
men,1073932,Sexual Language,3835,0.003570989597106707,0.29005507095284505,bootstrap 5
men,1073932,Sexuality,134,0.00012477512542693578,0.08759893687439665,bootstrap 5
men,1073932,Socioeconomic Status/Spending/Poverty,2896,0.002696632561465717,0.27418799911837327,bootstrap 5
men,1073932,Testimony re Gender-Based Violence ,2920,0.0027189803451242722,0.26893794918483194,bootstrap 5
men,1073932,Women’s Non-Domestic Work,2603,0.0024238033693008494,0.26709046665906294,bootstrap 5
women,605542,Characterization,8026,0.013254241654583826,0.428437492482016,bootstrap 5
women,605542,Clothing/Makeup/Appearance ,847,0.0013987469077289436,0.22112646377614872,bootstrap 5
women,605542,Drugs and Addiction,2462,0.004065779087164887,0.2894064451118696,bootstrap 5
women,605542,Emotions,709,0.0011708518979690922,0.21947567080049757,bootstrap 5
women,605542,Explicit Reference to Defendant’s Gender ,1400,0.0023119783598825514,0.2752288702212883,bootstrap 5
women,605542,Figurative/Metaphorical Language,812,0.0013409474487318799,0.2082670155651587,bootstrap 5
women,605542,Gender and Gender Roles,5080,0.008389178620145259,0.38720087640307527,bootstrap 5
women,605542,Immigration,1265,0.0020890375894653053,0.25056990667780177,bootstrap 5
women,605542,Intimate Partner Relationships,796,0.0013145248389046507,0.22152314104940377,bootstrap 5
women,605542,Mental Health/Mental Disability,3778,0.006239038745454485,0.3409099096708358,bootstrap 5
women,605542,Parenting Language,13232,0.021851498327118517,0.5176721603857944,bootstrap 5
women,605542,Racial Tropes,992,0.001638201809288208,0.20614912334554544,bootstrap 5
women,605542,Religion ,713,0.0011774575504258993,0.21115388504236624,bootstrap 5
women,605542,Sexual Language,2765,0.0045661572607680395,0.32799075488758106,bootstrap 5
women,605542,Sexuality,196,0.0003236769703835572,0.14108821149075182,bootstrap 5
women,605542,Socioeconomic Status/Spending/Poverty,1402,0.002315281186110955,0.25406183267602533,bootstrap 5
women,605542,Testimony re Gender-Based Violence ,1941,0.0032053928546657375,0.2920045959130595,bootstrap 5
women,605542,Women’s Non-Domestic Work,1112,0.0018363713829924267,0.2324823316321368,bootstrap 5
men,1075474,Characterization,12387,0.011517712190159873,0.40360136732618435,bootstrap 6
men,1075474,Clothing/Makeup/Appearance ,1520,0.0014133303083105682,0.22127727045080522,bootstrap 6
men,1075474,Drugs and Addiction,6644,0.006177741163431194,0.3563282514362013,bootstrap 6
men,1075474,Emotions,664,0.0006174021873146166,0.16024079577168013,bootstrap 6
men,1075474,Explicit Reference to Defendant’s Gender ,1336,0.001242242955199289,0.20247578597890367,bootstrap 6
men,1075474,Figurative/Metaphorical Language,1931,0.0017954873850971758,0.24378454509647168,bootstrap 6
men,1075474,Gender and Gender Roles,7432,0.0069104413495816724,0.35268109114224355,bootstrap 6
men,1075474,Immigration,2300,0.0021385919138909915,0.2524186615563105,bootstrap 6
men,1075474,Intimate Partner Relationships,1016,0.000944699732397064,0.18931394000040744,bootstrap 6
men,1075474,Mental Health/Mental Disability,7663,0.007125230363542029,0.36273126423943963,bootstrap 6
men,1075474,Parenting Language,13080,0.012162079232040941,0.3862807850164705,bootstrap 6
men,1075474,Racial Tropes,4266,0.00396662308898216,0.31961017305138456,bootstrap 6
men,1075474,Religion ,1033,0.0009605067161084322,0.192368905364366,bootstrap 6
men,1075474,Sexual Language,3841,0.0035714484961979556,0.29003218285726934,bootstrap 6
men,1075474,Sexuality,134,0.00012459622454843167,0.0910919104924704,bootstrap 6
men,1075474,Socioeconomic Status/Spending/Poverty,2969,0.002760643214061893,0.2778369595729199,bootstrap 6
men,1075474,Testimony re Gender-Based Violence ,3148,0.0029270814543168873,0.27652253423198747,bootstrap 6
men,1075474,Women’s Non-Domestic Work,2186,0.0020325921407676984,0.24894626606556308,bootstrap 6
women,604350,Characterization,7621,0.012610242409199966,0.42230987372956913,bootstrap 6
women,604350,Clothing/Makeup/Appearance ,820,0.0013568296516919005,0.21680916278270446,bootstrap 6
women,604350,Drugs and Addiction,2477,0.004098618350293704,0.29023791310122926,bootstrap 6
women,604350,Emotions,667,0.0011036650947298752,0.21424350508068726,bootstrap 6
women,604350,Explicit Reference to Defendant’s Gender ,1360,0.002250351617440225,0.2725178871740361,bootstrap 6
women,604350,Figurative/Metaphorical Language,742,0.0012277653677504757,0.20159171524383176,bootstrap 6
women,604350,Gender and Gender Roles,4814,0.00796558285761562,0.3786500886388965,bootstrap 6
women,604350,Immigration,1294,0.002141143377182096,0.252569191670537,bootstrap 6
women,604350,Intimate Partner Relationships,763,0.0012625134441962439,0.21885360445009897,bootstrap 6
women,604350,Mental Health/Mental Disability,3923,0.006491271614130884,0.3462186235423593,bootstrap 6
women,604350,Parenting Language,13001,0.021512368660544387,0.5137399120849309,bootstrap 6
women,604350,Racial Tropes,1019,0.0016861090427732273,0.20837852295045942,bootstrap 6
women,604350,Religion ,663,0.0010970464135021097,0.20558772075171466,bootstrap 6
women,604350,Sexual Language,2765,0.004575163398692811,0.3282670558106427,bootstrap 6
women,604350,Sexuality,106,0.00017539505253578224,0.10807768628042046,bootstrap 6
women,604350,Socioeconomic Status/Spending/Poverty,1296,0.002144452717795979,0.24487424743981528,bootstrap 6
women,604350,Testimony re Gender-Based Violence ,1947,0.0032216430876147928,0.29010274413040077,bootstrap 6
women,604350,Women’s Non-Domestic Work,1186,0.0019624389840324314,0.24461246098856515,bootstrap 6
men,1074956,Characterization,12948,0.012045144173342908,0.41049373947343254,bootstrap 7
men,1074956,Clothing/Makeup/Appearance ,1588,0.001477269767320709,0.2246595873824198,bootstrap 7
men,1074956,Drugs and Addiction,6887,0.006406773858650959,0.35959612431058874,bootstrap 7
men,1074956,Emotions,615,0.0005721164401147582,0.15467854875841947,bootstrap 7
men,1074956,Explicit Reference to Defendant’s Gender ,1330,0.0012372599436628103,0.20327485960398617,bootstrap 7
men,1074956,Figurative/Metaphorical Language,1919,0.0017851893472849122,0.2417652594435383,bootstrap 7
men,1074956,Gender and Gender Roles,7732,0.007192852544662293,0.357706897766766,bootstrap 7
men,1074956,Immigration,2320,0.0021582278716524212,0.2537171107637657,bootstrap 7
men,1074956,Intimate Partner Relationships,1030,0.0009581787533629283,0.1894334771770595,bootstrap 7
men,1074956,Mental Health/Mental Disability,7882,0.007332393139812234,0.3682237918493919,bootstrap 7
men,1074956,Parenting Language,13385,0.012451672440546404,0.3879484509634055,bootstrap 7
men,1074956,Racial Tropes,4370,0.0040652826720349484,0.32233808446936063,bootstrap 7
men,1074956,Religion ,1113,0.0010353912160125623,0.19894296030654465,bootstrap 7
men,1074956,Sexual Language,3753,0.0034913056906515244,0.28857053460208854,bootstrap 7
men,1074956,Sexuality,120,0.00011163247611995281,0.08364516722026007,bootstrap 7
men,1074956,Socioeconomic Status/Spending/Poverty,2908,0.00270522700464019,0.2737184574183712,bootstrap 7
men,1074956,Testimony re Gender-Based Violence ,2958,0.002751740536356837,0.2703350396885814,bootstrap 7
men,1074956,Women’s Non-Domestic Work,2429,0.0022596273707947115,0.2597678394829637,bootstrap 7
women,603010,Characterization,7461,0.012372929138820252,0.4160416398676072,bootstrap 7
women,603010,Clothing/Makeup/Appearance ,847,0.001404620155552976,0.21906575865581884,bootstrap 7
women,603010,Drugs and Addiction,2609,0.004326628082453027,0.2955085747327111,bootstrap 7
women,603010,Emotions,691,0.0011459179781429826,0.2189095163382279,bootstrap 7
women,603010,Explicit Reference to Defendant’s Gender ,1272,0.0021094177542660985,0.2654205176579745,bootstrap 7
women,603010,Figurative/Metaphorical Language,836,0.0013863783353509891,0.21305544270237076,bootstrap 7
women,603010,Gender and Gender Roles,4813,0.007981625512014727,0.37680999140108506,bootstrap 7
women,603010,Immigration,1259,0.0020878592394819326,0.24954663423086082,bootstrap 7
women,603010,Intimate Partner Relationships,819,0.0013581864314024643,0.22553458892256764,bootstrap 7
women,603010,Mental Health/Mental Disability,3656,0.006062917696223943,0.334834200471745,bootstrap 7
women,603010,Parenting Language,13376,0.022182053365615826,0.5177988139284867,bootstrap 7
women,603010,Racial Tropes,1012,0.0016782474585827765,0.2071067460927158,bootstrap 7
women,603010,Religion ,623,0.0010331503623488831,0.1987275617578596,bootstrap 7
women,603010,Sexual Language,2645,0.004386328584932256,0.32345109587867665,bootstrap 7
women,603010,Sexuality,186,0.0003084525961426842,0.13904000979855913,bootstrap 7
women,603010,Socioeconomic Status/Spending/Poverty,1462,0.0024245037395731416,0.25912758999287155,bootstrap 7
women,603010,Testimony re Gender-Based Violence ,1919,0.0031823684516011346,0.2907192772031173,bootstrap 7
women,603010,Women’s Non-Domestic Work,1138,0.0018871992172600786,0.23739733693257611,bootstrap 7
men,1072353,Characterization,12037,0.011224848534018183,0.39985973699839616,bootstrap 8
men,1072353,Clothing/Makeup/Appearance ,1312,0.0012234777167593135,0.20904264923449759,bootstrap 8
men,1072353,Drugs and Addiction,6735,0.006280581114614311,0.35576576439699054,bootstrap 8
men,1072353,Emotions,718,0.0006695556407265146,0.1662782072941402,bootstrap 8
men,1072353,Explicit Reference to Defendant’s Gender ,1240,0.001156335646937156,0.19434590288519224,bootstrap 8
men,1072353,Figurative/Metaphorical Language,1926,0.0017960503677427115,0.24253191798275212,bootstrap 8
men,1072353,Gender and Gender Roles,7343,0.006847558593112529,0.35135190743982486,bootstrap 8
men,1072353,Immigration,2238,0.00208699933697206,0.2495926176054809,bootstrap 8
men,1072353,Intimate Partner Relationships,1148,0.0010705430021643993,0.1992866029057836,bootstrap 8
men,1072353,Mental Health/Mental Disability,7606,0.00709281365371291,0.36454022763506727,bootstrap 8
men,1072353,Parenting Language,13210,0.01231870475487083,0.3862605350506411,bootstrap 8
men,1072353,Racial Tropes,4470,0.004168403501458941,0.3235681812913406,bootstrap 8
men,1072353,Religion ,1063,0.0009912780586243523,0.19580198784330344,bootstrap 8
men,1072353,Sexual Language,3944,0.00367789338025818,0.29166900987879874,bootstrap 8
men,1072353,Sexuality,176,0.00016412505956527374,0.10074672678678791,bootstrap 8
men,1072353,Socioeconomic Status/Spending/Poverty,3194,0.0029784968196107067,0.28587379249932765,bootstrap 8
men,1072353,Testimony re Gender-Based Violence ,3110,0.0029001644048181896,0.27569594654006047,bootstrap 8
men,1072353,Women’s Non-Domestic Work,2395,0.002233406350334265,0.258890424755905,bootstrap 8
women,602631,Characterization,7641,0.012679400827371973,0.42497834106267796,bootstrap 8
women,602631,Clothing/Makeup/Appearance ,819,0.0013590406069385742,0.22031957507826266,bootstrap 8
