gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,2071933,Sexuality,516,0.0002490428020597191,0.12472498697458098,point estimate
women,2071933,Socioeconomic Status/Spending/Poverty,5297,0.002556549849826225,0.2682941106241229,point estimate
women,2071933,Testimony re Gender-Based Violence ,4812,0.0023224689215336596,0.2526223188088739,point estimate
women,2071933,Women’s Non-Domestic Work,4312,0.002081148376902149,0.25091498998297995,point estimate
men,775893,Characterization,9134,0.011772241791071707,0.39110152990004143,bootstrap 1
men,775893,Clothing/Makeup/Appearance ,905,0.0011663979440464085,0.2058421897351396,bootstrap 1
men,775893,Drugs and Addiction,2718,0.003503060344660926,0.29670042382786443,bootstrap 1
men,775893,Emotions,1027,0.0013236361199289077,0.20556506396213803,bootstrap 1
men,775893,Explicit Reference to Defendant’s Gender ,618,0.0007965015794703652,0.1634334506601954,bootstrap 1
men,775893,Figurative/Metaphorical Language,1190,0.0015337166336079845,0.21820379115105842,bootstrap 1
men,775893,Gender and Gender Roles,3799,0.004896293689980448,0.3001074718384456,bootstrap 1
men,775893,Immigration,2089,0.002692381552610991,0.279285625969628,bootstrap 1
men,775893,Intimate Partner Relationships,769,0.0009911160430626387,0.17851373571737614,bootstrap 1
men,775893,Mental Health/Mental Disability,4126,0.005317743554845836,0.31873042347535946,bootstrap 1
men,775893,Parenting Language,10642,0.013715808751979976,0.3701501024143307,bootstrap 1
men,775893,Racial Tropes,1199,0.0015453161711730871,0.22446221167694216,bootstrap 1
men,775893,Religion ,852,0.0010980895561630275,0.19057486534507703,bootstrap 1
men,775893,Sexual Language,4514,0.0058178125076524725,0.338911252088711,bootstrap 1
men,775893,Sexuality,28,3.608745020254081e-05,0.04834351889915402,bootstrap 1
men,775893,Socioeconomic Status/Spending/Poverty,1695,0.0021845795747609527,0.2496968695343465,bootstrap 1
men,775893,Testimony re Gender-Based Violence ,2700,0.0034798612695307214,0.30902658535475375,bootstrap 1
men,775893,Women’s Non-Domestic Work,1438,0.0018533483354019175,0.23869691651169314,bootstrap 1
women,2086536,Characterization,30880,0.01479964879589904,0.4385161906556837,bootstrap 1
women,2086536,Clothing/Makeup/Appearance ,2556,0.001224996836862628,0.21094950184229172,bootstrap 1
women,2086536,Drugs and Addiction,6865,0.0032901421303059234,0.28754226344617034,bootstrap 1
women,2086536,Emotions,4024,0.0019285552705536832,0.24813101250733025,bootstrap 1
women,2086536,Explicit Reference to Defendant’s Gender ,3768,0.001805863881572137,0.24608782937864618,bootstrap 1
women,2086536,Figurative/Metaphorical Language,4275,0.002048850343344184,0.2521998631112988,bootstrap 1
women,2086536,Gender and Gender Roles,16111,0.00772141003078787,0.376869842442875,bootstrap 1
women,2086536,Immigration,4520,0.0021662698367054295,0.2505166281064089,bootstrap 1
women,2086536,Intimate Partner Relationships,4181,0.0020037995989525222,0.25382624679284405,bootstrap 1
women,2086536,Mental Health/Mental Disability,14198,0.006804579456093736,0.36054582390711204,bootstrap 1
women,2086536,Parenting Language,52730,0.025271550550769312,0.5024387286515238,bootstrap 1
women,2086536,Racial Tropes,3558,0.001705218601548212,0.23578957187401678,bootstrap 1
women,2086536,Religion ,3713,0.0017795044034706327,0.24260306009727195,bootstrap 1
women,2086536,Sexual Language,12513,0.005997020899711292,0.3440914715902305,bootstrap 1
women,2086536,Sexuality,430,0.0002060831924299413,0.1155264550587534,bootstrap 1
women,2086536,Socioeconomic Status/Spending/Poverty,5186,0.002485459153352734,0.26633759777818566,bootstrap 1
women,2086536,Testimony re Gender-Based Violence ,4937,0.0023661226070386516,0.25481999356173607,bootstrap 1
women,2086536,Women’s Non-Domestic Work,4178,0.002002361809237895,0.24810730959322927,bootstrap 1
men,775876,Characterization,9373,0.012080538642772814,0.39534718285556264,bootstrap 2
men,775876,Clothing/Makeup/Appearance ,929,0.001197356278580598,0.20845701566554858,bootstrap 2
men,775876,Drugs and Addiction,2540,0.003273718996334466,0.28905482764168805,bootstrap 2
men,775876,Emotions,977,0.0012592218344168397,0.20125965493151238,bootstrap 2
men,775876,Explicit Reference to Defendant’s Gender ,619,0.0007978078971382025,0.1640962193382876,bootstrap 2
men,775876,Figurative/Metaphorical Language,1294,0.0016677922760853538,0.2263231886684788,bootstrap 2
men,775876,Gender and Gender Roles,3934,0.005070397847078657,0.30418557171199617,bootstrap 2
men,775876,Immigration,2058,0.0026524857064788706,0.274778478267521,bootstrap 2
men,775876,Intimate Partner Relationships,683,0.0008802953049198584,0.1686000038405147,bootstrap 2
men,775876,Mental Health/Mental Disability,3969,0.00511550814820925,0.3129850735941369,bootstrap 2
men,775876,Parenting Language,10739,0.01384112925261253,0.36932763164061544,bootstrap 2
men,775876,Racial Tropes,1205,0.0015530832246389886,0.22621107497156953,bootstrap 2
men,775876,Religion ,810,0.0010439812547365817,0.1849528417277099,bootstrap 2
men,775876,Sexual Language,3905,0.005033020740427594,0.3163566614726466,bootstrap 2
men,775876,Sexuality,28,3.6088240904474426e-05,0.04757826026468637,bootstrap 2
men,775876,Socioeconomic Status/Spending/Poverty,1777,0.0022903144316875376,0.2533315772287817,bootstrap 2
men,775876,Testimony re Gender-Based Violence ,2482,0.0031989647830323402,0.2989230977675971,bootstrap 2
men,775876,Women’s Non-Domestic Work,1515,0.0019526316060813841,0.2426176548022423,bootstrap 2
women,2084953,Characterization,30935,0.014837264916763113,0.4381395163770272,bootstrap 2
women,2084953,Clothing/Makeup/Appearance ,2540,0.0012182528814798223,0.21026817324957672,bootstrap 2
women,2084953,Drugs and Addiction,6669,0.003198633254562573,0.2857207305752714,bootstrap 2
women,2084953,Emotions,3964,0.0019012418984984314,0.24730009840886544,bootstrap 2
women,2084953,Explicit Reference to Defendant’s Gender ,3683,0.0017664666781457424,0.24417552751722835,bootstrap 2
women,2084953,Figurative/Metaphorical Language,4334,0.0020787039324147833,0.25267041460898265,bootstrap 2
women,2084953,Gender and Gender Roles,16311,0.007823197932998968,0.37784158204562074,bootstrap 2
women,2084953,Immigration,4868,0.002334824813796762,0.25780025228914183,bootstrap 2
women,2084953,Intimate Partner Relationships,4204,0.002016352406984714,0.25516823312024933,bootstrap 2
women,2084953,Mental Health/Mental Disability,14248,0.006833727187135633,0.3617495957739057,bootstrap 2
women,2084953,Parenting Language,54025,0.025911855087380867,0.5053302446150696,bootstrap 2
women,2084953,Racial Tropes,3408,0.0016345692205052104,0.23206954861633206,bootstrap 2
women,2084953,Religion ,3877,0.001859514339172154,0.2468393669418065,bootstrap 2
women,2084953,Sexual Language,12840,0.00615841220401611,0.3499427504413987,bootstrap 2
women,2084953,Sexuality,492,0.00023597654239687898,0.1216634472657032,bootstrap 2
women,2084953,Socioeconomic Status/Spending/Poverty,5446,0.002612049288401225,0.2705406044598281,bootstrap 2
women,2084953,Testimony re Gender-Based Violence ,4802,0.0023031694239630343,0.2536399669452288,bootstrap 2
women,2084953,Women’s Non-Domestic Work,4411,0.0021156352205541325,0.25254143115452515,bootstrap 2
men,774914,Characterization,9698,0.012514937141411822,0.3998934254950757,bootstrap 3
men,774914,Clothing/Makeup/Appearance ,779,0.0010052728431800173,0.19385113951072616,bootstrap 3
men,774914,Drugs and Addiction,2757,0.0035578141574419873,0.2986073441483748,bootstrap 3
men,774914,Emotions,889,0.0011472240790590955,0.1933473151672463,bootstrap 3
men,774914,Explicit Reference to Defendant’s Gender ,548,0.0007071752478339532,0.15390706570238966,bootstrap 3
men,774914,Figurative/Metaphorical Language,1306,0.0016853483096188736,0.22822946709756514,bootstrap 3
men,774914,Gender and Gender Roles,3783,0.0048818320484595714,0.2984199850853285,bootstrap 3
men,774914,Immigration,1910,0.002464789641173085,0.2671064646190117,bootstrap 3
men,774914,Intimate Partner Relationships,640,0.0008258980996600913,0.1639421616787236,bootstrap 3
men,774914,Mental Health/Mental Disability,3832,0.004945064871714797,0.3054612209497319,bootstrap 3
men,774914,Parenting Language,10591,0.013667323083593792,0.3684642359978514,bootstrap 3
men,774914,Racial Tropes,1323,0.001707286227891095,0.2359190001232955,bootstrap 3
men,774914,Religion ,798,0.0010297916930136763,0.18259800273548893,bootstrap 3
men,774914,Sexual Language,4165,0.005374789976694188,0.3268292314949063,bootstrap 3
men,774914,Sexuality,10,1.2904657807188927e-05,0.028066158041615913,bootstrap 3
men,774914,Socioeconomic Status/Spending/Poverty,1757,0.0022673483767230943,0.2522130217823644,bootstrap 3
men,774914,Testimony re Gender-Based Violence ,2917,0.00376428868235701,0.3193117309911267,bootstrap 3
men,774914,Women’s Non-Domestic Work,1601,0.0020660357149309473,0.24851562650707051,bootstrap 3
women,2081766,Characterization,31487,0.01512513894453075,0.43962219897799126,bootstrap 3
women,2081766,Clothing/Makeup/Appearance ,2387,0.0011466226271348461,0.20703159923177092,bootstrap 3
women,2081766,Drugs and Addiction,6872,0.0033010434410015344,0.2876301946415505,bootstrap 3
women,2081766,Emotions,3866,0.0018570771162561017,0.24599653401873586,bootstrap 3
women,2081766,Explicit Reference to Defendant’s Gender ,3844,0.0018465091657755962,0.24869712599279165,bootstrap 3
women,2081766,Figurative/Metaphorical Language,4216,0.0020252036011732346,0.2501849764164281,bootstrap 3
women,2081766,Gender and Gender Roles,16449,0.007901464429719767,0.3796560123964745,bootstrap 3
women,2081766,Immigration,4701,0.0022581788731298328,0.2556663898744754,bootstrap 3
women,2081766,Intimate Partner Relationships,4133,0.0019853336061786,0.2541816361156992,bootstrap 3
women,2081766,Mental Health/Mental Disability,14962,0.007187167049514691,0.3682552578414569,bootstrap 3
women,2081766,Parenting Language,53239,0.02557395980143782,0.5040256046052116,bootstrap 3
women,2081766,Racial Tropes,3426,0.001645718106645992,0.23162608894995004,bootstrap 3
women,2081766,Religion ,4045,0.0019430618042565783,0.2508214291934853,bootstrap 3
women,2081766,Sexual Language,12577,0.0060415051451508,0.3465075631383265,bootstrap 3
women,2081766,Sexuality,568,0.00027284526695123273,0.12905294874171344,bootstrap 3
women,2081766,Socioeconomic Status/Spending/Poverty,5432,0.002609323045913902,0.270565428190886,bootstrap 3
women,2081766,Testimony re Gender-Based Violence ,4971,0.002387876447208764,0.2543193114385295,bootstrap 3
women,2081766,Women’s Non-Domestic Work,4455,0.0021400099723023628,0.25292554138988227,bootstrap 3
men,772685,Characterization,9188,0.01189100344901221,0.3928242573632043,bootstrap 4
men,772685,Clothing/Makeup/Appearance ,953,0.001233361589781088,0.20851283918588528,bootstrap 4
men,772685,Drugs and Addiction,2463,0.003187586144418489,0.28711565885134,bootstrap 4
men,772685,Emotions,983,0.00127218724318448,0.20111182884617865,bootstrap 4
men,772685,Explicit Reference to Defendant’s Gender ,588,0.0007609828067064845,0.15825589878493845,bootstrap 4
men,772685,Figurative/Metaphorical Language,1269,0.0016423251389634844,0.22671315999824676,bootstrap 4
men,772685,Gender and Gender Roles,3866,0.005003332535250458,0.30151255498172924,bootstrap 4
men,772685,Immigration,1893,0.002449898729754039,0.2657081246450826,bootstrap 4
men,772685,Intimate Partner Relationships,675,0.0008735772015763216,0.16871723152829904,bootstrap 4
men,772685,Mental Health/Mental Disability,3672,0.004752259976575189,0.30318228803552133,bootstrap 4
men,772685,Parenting Language,10526,0.013622627590803496,0.3665665463514576,bootstrap 4
men,772685,Racial Tropes,1202,0.0015556145130292422,0.2253344227263611,bootstrap 4
men,772685,Religion ,873,0.0011298265140387092,0.19131407233506406,bootstrap 4
men,772685,Sexual Language,4254,0.005505477652600995,0.32956718175629035,bootstrap 4
men,772685,Sexuality,18,2.3295392042035242e-05,0.038956453561455044,bootstrap 4
men,772685,Socioeconomic Status/Spending/Poverty,1737,0.0022480053320564006,0.2523453147976493,bootstrap 4
men,772685,Testimony re Gender-Based Violence ,2685,0.00347489597960359,0.30811974022188204,bootstrap 4
men,772685,Women’s Non-Domestic Work,1404,0.0018170405792787487,0.23572117361880496,bootstrap 4
women,2081996,Characterization,30810,0.014798299324302256,0.43822277975297713,bootstrap 4
women,2081996,Clothing/Makeup/Appearance ,2824,0.0013563906943144944,0.21866536178914855,bootstrap 4
women,2081996,Drugs and Addiction,6422,0.003084540027934732,0.28243669374522884,bootstrap 4
women,2081996,Emotions,4114,0.001975988426490733,0.250642258610807,bootstrap 4
women,2081996,Explicit Reference to Defendant’s Gender ,4030,0.00193564252765135,0.2523975076796123,bootstrap 4
women,2081996,Figurative/Metaphorical Language,4059,0.0019495714689173275,0.247011253877903,bootstrap 4
women,2081996,Gender and Gender Roles,16526,0.007937575288329085,0.3797691176582801,bootstrap 4
women,2081996,Immigration,4793,0.002302117775442412,0.25756956055933705,bootstrap 4
women,2081996,Intimate Partner Relationships,4077,0.001958217018668624,0.2526034077476447,bootstrap 4
women,2081996,Mental Health/Mental Disability,14106,0.006775229155099241,0.3620059635138569,bootstrap 4
women,2081996,Parenting Language,54003,0.025938090178847607,0.5058146265273902,bootstrap 4
women,2081996,Racial Tropes,3527,0.0016940474429345685,0.23514694032003677,bootstrap 4
women,2081996,Religion ,3959,0.001901540636965681,0.24819546428261618,bootstrap 4
women,2081996,Sexual Language,12755,0.006126332615432498,0.34765360904481285,bootstrap 4
women,2081996,Sexuality,428,0.00020557196075304658,0.11572477387959368,bootstrap 4
women,2081996,Socioeconomic Status/Spending/Poverty,5265,0.002528823302254183,0.2676429571052218,bootstrap 4
women,2081996,Testimony re Gender-Based Violence ,5021,0.0024116280722921656,0.256686946681281,bootstrap 4
women,2081996,Women’s Non-Domestic Work,4280,0.002055719607530466,0.2507253352258547,bootstrap 4
men,773853,Characterization,9370,0.012108242779959501,0.3964058422578558,bootstrap 5
men,773853,Clothing/Makeup/Appearance ,945,0.0012211621587045602,0.2125327007644118,bootstrap 5
men,773853,Drugs and Addiction,2424,0.00313237785470884,0.28519746968642457,bootstrap 5
men,773853,Emotions,921,0.0011901485165787301,0.19731709786213172,bootstrap 5
men,773853,Explicit Reference to Defendant’s Gender ,611,0.0007895556391200913,0.16195023669485986,bootstrap 5
men,773853,Figurative/Metaphorical Language,1341,0.0017328872537807568,0.22997612265126527,bootstrap 5
men,773853,Gender and Gender Roles,3931,0.005079776133193255,0.3035125688043361,bootstrap 5
men,773853,Immigration,2050,0.0026490819315813214,0.2759903196121994,bootstrap 5
men,773853,Intimate Partner Relationships,648,0.0008373683373974128,0.16505308210199415,bootstrap 5
men,773853,Mental Health/Mental Disability,3962,0.005119835420939119,0.3121097311467367,bootstrap 5
men,773853,Parenting Language,10478,0.013540039258101991,0.3679477671000556,bootstrap 5
men,773853,Racial Tropes,1231,0.001590741394037369,0.2281372036816175,bootstrap 5
men,773853,Religion ,873,0.0011281212323270699,0.19051529688201466,bootstrap 5
men,773853,Sexual Language,4095,0.005291702687719761,0.32372175878716636,bootstrap 5
men,773853,Sexuality,8,1.0337880708610034e-05,0.025745779532753862,bootstrap 5
men,773853,Socioeconomic Status/Spending/Poverty,1910,0.0024681690191806454,0.2621867866332958,bootstrap 5
men,773853,Testimony re Gender-Based Violence ,2613,0.0033766102864497523,0.3046734606521862,bootstrap 5
men,773853,Women’s Non-Domestic Work,1538,0.001987457566230279,0.245444236016961,bootstrap 5
women,2084080,Characterization,30670,0.014716325668880273,0.4370178553493818,bootstrap 5
women,2084080,Clothing/Makeup/Appearance ,2326,0.0011160799969291005,0.20318271271777477,bootstrap 5
women,2084080,Drugs and Addiction,6379,0.0030608230010364286,0.2819211795054766,bootstrap 5
women,2084080,Emotions,3783,0.0018151894361060996,0.24368293517628498,bootstrap 5
women,2084080,Explicit Reference to Defendant’s Gender ,3890,0.0018665310352769568,0.2490048607794458,bootstrap 5
women,2084080,Figurative/Metaphorical Language,4380,0.0021016467697977047,0.25326632945319993,bootstrap 5
women,2084080,Gender and Gender Roles,16570,0.007950750451038349,0.37971561334868786,bootstrap 5
women,2084080,Immigration,4684,0.0022475144908064948,0.25421279430456517,bootstrap 5
women,2084080,Intimate Partner Relationships,4131,0.001982169590418794,0.2539427248828316,bootstrap 5
women,2084080,Mental Health/Mental Disability,14498,0.006956546773636329,0.36381128313976235,bootstrap 5
women,2084080,Parenting Language,52694,0.025284058193543433,0.5028050148536025,bootstrap 5
women,2084080,Racial Tropes,3471,0.0016654830908602357,0.2334352495840984,bootstrap 5
women,2084080,Religion ,4060,0.0019481018003147672,0.25035587607085014,bootstrap 5
women,2084080,Sexual Language,12788,0.006136040842961882,0.34859270497062006,bootstrap 5
women,2084080,Sexuality,468,0.00022455951786879582,0.11999303036027266,bootstrap 5
women,2084080,Socioeconomic Status/Spending/Poverty,5423,0.0026021074047061533,0.2692067603888622,bootstrap 5
women,2084080,Testimony re Gender-Based Violence ,4977,0.0023881041034893094,0.2562245761611488,bootstrap 5
women,2084080,Women’s Non-Domestic Work,4293,0.002059901731219531,0.249877502452705,bootstrap 5
men,774747,Characterization,9489,0.012247869304430994,0.3977599513791869,bootstrap 6
men,774747,Clothing/Makeup/Appearance ,851,0.001098423098121064,0.19917908943730186,bootstrap 6
men,774747,Drugs and Addiction,2869,0.003703144381327065,0.3100182407874346,bootstrap 6
men,774747,Emotions,860,0.001110039793635858,0.19086466706023195,bootstrap 6
men,774747,Explicit Reference to Defendant’s Gender ,552,0.0007124906582406902,0.15362229231562075,bootstrap 6
men,774747,Figurative/Metaphorical Language,1255,0.0016198836523406996,0.22398357127898819,bootstrap 6
men,774747,Gender and Gender Roles,3862,0.004984853119792655,0.3023703306547203,bootstrap 6
men,774747,Immigration,2088,0.0026950733594321755,0.2779223232368745,bootstrap 6
men,774747,Intimate Partner Relationships,621,0.0008015519905207765,0.16401030362792596,bootstrap 6
men,774747,Mental Health/Mental Disability,3827,0.004939677081679568,0.3076353551961499,bootstrap 6
men,774747,Parenting Language,10852,0.014007153302949221,0.37370693394094884,bootstrap 6
men,774747,Racial Tropes,1234,0.0015927780294728471,0.22817865494038816,bootstrap 6
men,774747,Religion ,753,0.0009719301914044197,0.17883883838417203,bootstrap 6
men,774747,Sexual Language,4277,0.005520511857419261,0.3299639843235678,bootstrap 6
men,774747,Sexuality,24,3.097785470611696e-05,0.04342456581933408,bootstrap 6
men,774747,Socioeconomic Status/Spending/Poverty,1762,0.0022742908330074204,0.2556582335845896,bootstrap 6
men,774747,Testimony re Gender-Based Violence ,2941,0.0037960779454454165,0.32120045361436833,bootstrap 6
men,774747,Women’s Non-Domestic Work,1390,0.0017941340850626077,0.23371912047579696,bootstrap 6
women,2070835,Characterization,30722,0.014835561500554125,0.4377667541190987,bootstrap 6
women,2070835,Clothing/Makeup/Appearance ,2650,0.0012796770384893052,0.21498546712566027,bootstrap 6
women,2070835,Drugs and Addiction,5907,0.0028524725533420094,0.27209005106597534,bootstrap 6
women,2070835,Emotions,3781,0.0018258335405766273,0.2447861577118553,bootstrap 6
women,2070835,Explicit Reference to Defendant’s Gender ,3967,0.0019156523817687068,0.25189700622285577,bootstrap 6
women,2070835,Figurative/Metaphorical Language,4214,0.002034927939695823,0.2510433785226385,bootstrap 6
women,2070835,Gender and Gender Roles,16056,0.007753394162258219,0.377102075939818,bootstrap 6
women,2070835,Immigration,4676,0.002258026351689053,0.2543915250845996,bootstrap 6
women,2070835,Intimate Partner Relationships,3730,0.001801205793798154,0.24585947604886696,bootstrap 6
women,2070835,Mental Health/Mental Disability,14273,0.006892388819002963,0.3633890618154192,bootstrap 6
women,2070835,Parenting Language,52344,0.02527676034063554,0.5020152619278674,bootstrap 6
women,2070835,Racial Tropes,3460,0.0016708236049709417,0.2337021396753317,bootstrap 6
women,2070835,Religion ,3852,0.0018601192272682276,0.24740854475095198,bootstrap 6
women,2070835,Sexual Language,12690,0.006127962874878974,0.347644152133225,bootstrap 6
women,2070835,Sexuality,558,0.0002694565235762386,0.12807199268116687,bootstrap 6
women,2070835,Socioeconomic Status/Spending/Poverty,4952,0.0023913059224902034,0.26215271099476195,bootstrap 6
women,2070835,Testimony re Gender-Based Violence ,4847,0.0023406017379462873,0.2522158357251919,bootstrap 6
women,2070835,Women’s Non-Domestic Work,4345,0.002098187446126804,0.25274870373745084,bootstrap 6
men,774917,Characterization,9116,0.011763840514532524,0.3916735825801962,bootstrap 7
men,774917,Clothing/Makeup/Appearance ,870,0.0011227008828042229,0.20326723696736068,bootstrap 7
men,774917,Drugs and Addiction,2454,0.003166790765978808,0.285015571333532,bootstrap 7
men,774917,Emotions,933,0.0012039999122486667,0.19882253594116825,bootstrap 7
men,774917,Explicit Reference to Defendant’s Gender ,544,0.0007020106669488474,0.152439790429643,bootstrap 7
men,774917,Figurative/Metaphorical Language,1279,0.001650499343800691,0.2253475321594606,bootstrap 7
men,774917,Gender and Gender Roles,3979,0.0051347434628482794,0.3053841623175561,bootstrap 7
men,774917,Immigration,2152,0.002777071608959411,0.28221143140031263,bootstrap 7
men,774917,Intimate Partner Relationships,583,0.0007523386375573126,0.15675715541140406,bootstrap 7
men,774917,Mental Health/Mental Disability,4155,0.005361864560978789,0.3194115792043191,bootstrap 7
men,774917,Parenting Language,10392,0.013410468475978718,0.3621153948104765,bootstrap 7
men,774917,Racial Tropes,1347,0.001738250677169297,0.23535580005373555,bootstrap 7
men,774917,Religion ,790,0.0010194640200176276,0.1817885421075167,bootstrap 7
men,774917,Sexual Language,4170,0.005381221472751275,0.3268599260555613,bootstrap 7
men,774917,Sexuality,32,4.129474511463808e-05,0.0498473648526761,bootstrap 7
men,774917,Socioeconomic Status/Spending/Poverty,1671,0.0021563599714550076,0.2466229898676596,bootstrap 7
men,774917,Testimony re Gender-Based Violence ,2499,0.003224861501296268,0.2981131469991362,bootstrap 7
men,774917,Women’s Non-Domestic Work,1524,0.001966662236084639,0.24466806901557425,bootstrap 7
women,2076129,Characterization,30471,0.014676833664960125,0.4374877556879236,bootstrap 7
women,2076129,Clothing/Makeup/Appearance ,2444,0.0011771908200309325,0.2081415503472593,bootstrap 7
women,2076129,Drugs and Addiction,6606,0.0031818832066793537,0.28569393437269514,bootstrap 7
women,2076129,Emotions,3711,0.0017874611837703726,0.24225385177622874,bootstrap 7
women,2076129,Explicit Reference to Defendant’s Gender ,3992,0.0019228092281356312,0.2522868337533883,bootstrap 7
women,2076129,Figurative/Metaphorical Language,4302,0.002072125576011895,0.25249522179096057,bootstrap 7
women,2076129,Gender and Gender Roles,16405,0.007901724796484226,0.3788332455817157,bootstrap 7
women,2076129,Immigration,4613,0.00222192358952647,0.25243270561223274,bootstrap 7
women,2076129,Intimate Partner Relationships,4131,0.001989760751860795,0.2549301026762058,bootstrap 7
women,2076129,Mental Health/Mental Disability,14258,0.00686758867103152,0.36148882316648173,bootstrap 7
women,2076129,Parenting Language,54984,0.02648390345686612,0.5088807373468633,bootstrap 7
women,2076129,Racial Tropes,3710,0.0017869795181320622,0.23863189453628944,bootstrap 7
women,2076129,Religion ,4027,0.0019396675254764997,0.2507518828335068,bootstrap 7
women,2076129,Sexual Language,12577,0.006057908733031522,0.3468028101453704,bootstrap 7
women,2076129,Sexuality,578,0.0002784027389434857,0.12942898978230252,bootstrap 7
women,2076129,Socioeconomic Status/Spending/Poverty,5402,0.0026019577781534768,0.2709087611601753,bootstrap 7
women,2076129,Testimony re Gender-Based Violence ,5024,0.002419888166872097,0.2582398395849425,bootstrap 7
women,2076129,Women’s Non-Domestic Work,4226,0.002035518987500295,0.24891437839075253,bootstrap 7
men,776669,Characterization,8985,0.011568634772341884,0.38862470034499624,bootstrap 8
men,776669,Clothing/Makeup/Appearance ,854,0.0010995675120289339,0.20229516492262198,bootstrap 8
men,776669,Drugs and Addiction,2311,0.002975527541333567,0.27789521320447724,bootstrap 8
men,776669,Emotions,903,0.0011626574512437087,0.19399724419117023,bootstrap 8
men,776669,Explicit Reference to Defendant’s Gender ,580,0.0007467788723381518,0.15769333034949218,bootstrap 8
men,776669,Figurative/Metaphorical Language,1265,0.0016287504715651068,0.22402658263505695,bootstrap 8
men,776669,Gender and Gender Roles,3830,0.004931315656991588,0.30185318581136616,bootstrap 8
men,776669,Immigration,2034,0.0026188762523031046,0.27511729329958073,bootstrap 8
men,776669,Intimate Partner Relationships,687,0.0008845466987867418,0.16838752795868078,bootstrap 8
men,776669,Mental Health/Mental Disability,3929,0.005058783085201032,0.3107267825898367,bootstrap 8
men,776669,Parenting Language,11007,0.014172060427286269,0.3720080622241427,bootstrap 8
men,776669,Racial Tropes,1226,0.0015785360301492656,0.22799783075407912,bootstrap 8
men,776669,Religion ,893,0.001149781953444775,0.19536768022502518,bootstrap 8
men,776669,Sexual Language,4539,0.005844188450935984,0.3373423099816382,bootstrap 8
men,776669,Sexuality,14,1.8025696918507114e-05,0.033834920427324486,bootstrap 8
men,776669,Socioeconomic Status/Spending/Poverty,1767,0.0022751004610715763,0.2500310139486913,bootstrap 8
men,776669,Testimony re Gender-Based Violence ,2850,0.0036695168726960906,0.3150117185282162,bootstrap 8
men,776669,Women’s Non-Domestic Work,1516,0.0019519254663183416,0.24253039721433983,bootstrap 8
women,2066872,Characterization,30417,0.014716441076176947,0.4383194504525201,bootstrap 8
women,2066872,Clothing/Makeup/Appearance ,2340,0.001132145580374595,0.20527009850192618,bootstrap 8
